date,gflu,source1,cflu,source2,dif,pdif,sweek,swweekly,week,lcflu,lcflu3,lcflu4,lcflu5,dif_2,dif_3,dif2,absdif,s3dlscflu09,s3difdcflu09,s3difdcflu092,s3adifdcflu09,s3degflu09,s3difdeflu09,s3difdeflu092,s3adifdeflu09,s2dlscflu09,s2difdcflu09,s2difdcflu092,s2adifdcflu09,s1dlscflu09,s1difdcflu09,s1difdcflu092,s1adifdcflu09,dlscflu09,difdcflu09,difdcflu092,adifdcflu09,s2degflu09,s2difdeflu09,s2difdeflu092,s2adifdeflu09,s1degflu09,s1difdeflu09,s1difdeflu092,s1adifdeflu09,degflu09,difdeflu09,difdeflu092,adifdeflu09,dlscflul3,difdcflul3,difdcflul32,adifdcflul3,degflul3,difdeflul3,difdeflul32,adifdeflul3,r1c1neg,r1c1pos,r1c2neg,r1c2pos,r1c3neg,r1c3pos,r1c4neg,r1c4pos,r1c5neg,r1c5pos,r1c6neg,r1c6pos,r1c7neg,r1c7pos,r1c8neg,r1c8pos,r2c1neg,r2c1pos,r2c2neg,r2c2pos,r2c3neg,r2c3pos,r2c4neg,r2c4pos,r2c5neg,r2c5pos,r2c6neg,r2c6pos,r2c7neg,r2c7pos,r3c1neg,r3c1pos,r3c2neg,r3c2pos,r3c3neg,r3c3pos,r3c4neg,r3c4pos,r3c5neg,r3c5pos,r3c6neg,r3c6pos,r4c1neg,r4c1pos,r4c2neg,r4c2pos,r4c3neg,r4c3pos,r4c4neg,r4c4pos,r4c5neg,r4c5pos,r5c1neg,r5c1pos,r5c2neg,r5c2pos,r5c3neg,r5c3pos,r5c4neg,r5c4pos,r6c1neg,r6c1pos,r6c2neg,r6c2pos,r6c3neg,r6c3pos,r7c1neg,r7c1pos,r7c2neg,r7c2pos,r8c1neg,r8c1pos,cdifdeflu09,oos
12/7/03,5.3889999,Google Flu,7.3873534,CDC,-1.9983535,-0.27051008,7-Dec-03,2003w49,49,4.5489373,3.7319221,2.7260454,2.4381361,-1.5809374,-1.5839221,3.9934165,1.9983535,4.1369767,-3.2503767,10.564949,3.2503767,6.4406667,-0.94668674,0.8962158,0.94668674,4.5769362,-2.8104172,7.8984447,2.8104172,4.8441148,-2.5432386,6.4680629,2.5432386,4.9112139,-2.4761395,6.1312671,2.4761395,6.317688,-1.0696654,1.1441841,1.0696654,6.298574,-1.0887794,1.1854407,1.0887794,6.2796464,-1.107707,1.2270149,1.107707,4.415009,-2.9723444,8.8348312,2.9723444,6.3866649,-1.0006886,1.0013776,1.0006886,1.2520232,-5.2487302,-1.0516667,-2.9450402,0.81206369,-4.8087707,0.54488516,-4.5415921,0.47778606,-4.474493,-0.92868805,-3.0680189,-0.90957403,-3.0871329,-0.89064646,-3.1060605,-2.30369,-4.1970634,-0.43995953,-6.0607939,-0.70713806,-5.7936153,-0.77423716,-5.7265162,-2.1807113,-4.3200421,-2.1615973,-4.3391562,-2.1426697,-4.3580837,1.8637304,-3.7571039,1.5965519,-3.4899254,1.5294528,-3.4228263,0.12297869,-2.0163522,0.1420927,-2.0354662,0.16102028,-2.0543938,-0.26717854,-5.3536558,-0.33427763,-5.2865567,-1.7407517,-3.8800826,-1.7216377,-3.8991966,-1.7027102,-3.9181242,-0.067099094,-5.0193782,-1.4735732,-3.6129041,-1.4544592,-3.6320181,-1.4355316,-3.6509457,-1.4064741,-3.545805,-1.3873601,-3.564919,-1.3684325,-3.5838466,0.019114017,-2.1584449,0.038041592,-2.1773725,0.018927574,-2.1964865,0.011627907,
12/14/03,7.276,Google Flu,7.4809713,CDC,-0.20497131,-0.027399024,14-Dec-03,2003w50,50,5.3990641,4.5489373,3.7319221,2.7260454,-1.8750641,-1.5809374,0.042013239,0.20497131,4.861608,-2.6193633,6.861064,2.6193633,8.5078115,1.0268402,1.0544008,1.0268402,5.3918338,-2.0891376,4.3644958,2.0891376,5.8470354,-1.6339359,2.6697466,1.6339359,5.8206129,-1.6603584,2.7567902,1.6603584,8.1828737,0.70190239,0.49266696,0.70190239,8.1439323,0.66296101,0.43951729,0.66296101,8.1502199,0.66924858,0.44789365,0.66924858,4.7790375,-2.7019339,7.3004465,2.7019339,7.8826852,0.40171385,0.16137402,0.40171385,2.414392,-2.8243346,-1.2318115,0.8218689,1.8841662,-2.2941089,1.4289646,-1.8389072,1.4553871,-1.8653297,-0.9068737,0.49693108,-0.86793232,0.45798969,-0.87421989,0.46427727,-3.6462035,-1.5925231,-0.53022575,-4.7085009,-0.98542738,-4.2532992,-0.95900488,-4.2797217,-3.3212657,-1.9174609,-3.2823243,-1.9564023,-3.2886119,-1.9501147,3.1159778,-1.0622973,2.6607761,-0.60709572,2.6871986,-0.63351822,0.32493782,1.7287426,0.3638792,1.6898012,0.35759163,1.6960888,-0.45520163,-3.7230735,-0.42877913,-3.749496,-2.7910399,-1.3872352,-2.7520986,-1.4261765,-2.7583861,-1.419889,0.026422501,-3.2942944,-2.3358383,-0.93203354,-2.2968969,-0.97097492,-2.3031845,-0.96468735,-2.3622608,-0.95845604,-2.3233194,-0.99739742,-2.329607,-0.99110985,0.038941383,1.3648634,0.032653809,1.371151,-0.006287575,1.3322096,0.9864341,
12/21/03,8.1960001,Google Flu,7.6279674,CDC,0.56803274,0.074467115,21-Dec-03,2003w51,51,7.3873534,5.3990641,4.5489373,3.7319221,-1.9983535,-1.8750641,0.32266119,0.56803274,6.5563869,-1.0715804,1.1482846,1.0715804,9.5021391,1.8741717,3.5125196,1.8741717,7.0896721,-0.53829527,0.28976181,0.53829527,8.1514225,0.52345514,0.27400529,0.52345514,8.0834198,0.45545244,0.20743693,0.45545244,9.1436701,1.5157027,2.2973547,1.5157027,9.1362219,1.5082545,2.2748318,1.5082545,9.134738,1.5067706,2.2703576,1.5067706,5.7519011,-1.8760662,3.5196245,1.8760662,9.0534077,1.4254403,2.0318801,1.4254403,1.6396132,-0.50354767,-1.306139,2.4422045,1.106328,0.029737473,0.044577599,1.0914879,0.1125803,1.0234852,-0.94766998,2.0837355,-0.94022179,2.0762873,-0.93873787,2.0748034,-2.9457521,0.80259132,-0.53328514,-1.6098757,-1.5950356,-0.54812527,-1.5270329,-0.61612797,-2.5872831,0.44412231,-2.5798349,0.43667412,-2.578351,0.4351902,2.412467,1.3358765,1.3507166,2.3976269,1.4187193,2.3296242,0.35846901,3.3898745,0.36591721,3.3824263,0.36740112,3.3809423,-1.0617504,-0.014840126,-0.99374771,-0.082842827,-2.053998,0.97740746,-2.0465498,0.96995926,-2.0450659,0.96847534,0.068002701,0.97890759,-0.99224758,2.0391579,-0.98479939,2.0317097,-0.98331547,2.0302258,-1.0602503,1.9711552,-1.0528021,1.963707,-1.0513182,1.9622231,0.007448196,3.0239573,0.008932114,3.0224733,0.001483917,3.0150251,0.99612403,
12/28/03,5.25,Google Flu,5.1405149,CDC,0.10948515,0.021298479,28-Dec-03,2003w52,52,7.4809713,7.3873534,5.3990641,4.5489373,-0.20497131,-1.9983535,0.011986998,0.10948515,6.6361847,1.4956698,2.2370284,1.4956698,5.3792467,0.23873186,0.056992903,0.23873186,6.8634605,1.7229457,2.9685419,1.7229457,6.5123825,1.3718677,1.8820208,1.3718677,6.7332811,1.5927663,2.5369043,1.5927663,5.3378062,0.19729137,0.038923886,0.19729137,5.4124823,0.27196741,0.073966272,0.27196741,5.3666778,0.22616291,0.051149663,0.22616291,7.2786355,2.1381207,4.5715599,2.1381207,6.127584,0.98706913,0.97430545,0.98706913,-1.3861847,1.605155,-0.12924671,0.34821701,-1.6134605,1.8324308,-1.2623825,1.4813528,-1.4832811,1.7022514,-0.087806225,0.30677652,-0.16248226,0.38145256,-0.11667776,0.33564806,1.256938,1.7344017,-0.22727585,3.2186155,0.12380219,2.8675375,-0.097096443,3.0884361,1.2983785,1.6929612,1.2237024,1.7676373,1.2695069,1.7218328,-1.4842138,1.9616776,-1.1331358,1.6105995,-1.3540344,1.8314981,0.041440487,0.43602324,-0.03323555,0.51069927,0.012568951,0.46489477,0.35107803,3.0948133,0.13017941,3.315712,1.5256543,1.9202371,1.4509783,1.9949131,1.4967828,1.9491086,-0.22089863,2.9646339,1.1745763,1.569159,1.0999002,1.6438351,1.1457047,1.5980306,1.3954749,1.7900577,1.3207989,1.8647337,1.3666034,1.8189292,-0.074676037,0.46925879,-0.028871536,0.42345428,0.045804501,0.49813032,0.86821705,
1/4/04,3.154,Google Flu,2.8912942,CDC,0.2627058,0.09086097,4-Jan-04,2004w1,1,7.6279674,7.4809713,7.3873534,5.3990641,0.56803274,-0.20497131,0.069014341,0.2627058,6.7614813,3.870187,14.978348,3.870187,2.7835455,-0.10774875,0.011609793,0.10774875,6.0531888,3.1618946,9.9975777,3.1618946,5.59412,2.7028258,7.3052673,2.7028258,5.5093265,2.6180322,6.8540926,2.6180322,2.5287368,-0.36255741,0.13144788,0.36255741,2.6486149,-0.24267936,0.058893271,0.24267936,2.6457801,-0.24551415,0.060277201,0.24551415,5.4068079,2.5155137,6.3278089,2.5155137,3.0214736,0.13017941,0.016946677,0.13017941,-3.6074812,4.1328926,0.37045455,0.15495706,-2.8991888,3.4246004,-2.44012,2.9655316,-2.3553264,2.880738,0.62526321,-0.099851608,0.50538516,0.020026445,0.50821996,0.017191648,3.9779358,3.7624383,0.70829248,7.0320816,1.1673613,6.5730128,1.2521548,6.4882193,4.2327442,3.5076296,4.1128664,3.6275077,4.1157012,3.6246729,-3.2696433,3.0541458,-2.8105745,2.595077,-2.725781,2.5102835,0.25480866,-0.47030616,0.13493061,-0.3504281,0.13776541,-0.3532629,0.45906878,5.8647203,0.54386234,5.7799268,3.524452,2.7993371,3.4045739,2.9192152,3.4074087,2.9163804,0.084793568,5.320858,3.0653832,2.3402684,2.9455051,2.4601464,2.9483399,2.4573116,2.9805896,2.2554748,2.8607116,2.3753529,2.8635464,2.3725181,-0.11987805,-0.60523677,-0.11704326,-0.60807157,0.002834797,-0.48819351,0.094961241,
1/11/04,2.0569999,Google Flu,2.1042898,CDC,-0.047289848,-0.022473069,11-Jan-04,2004w2,2,5.1405149,7.6279674,7.4809713,7.3873534,0.10948515,0.56803274,0.00223633,0.047289848,4.6412258,2.536936,6.4360447,2.536936,2.004431,-0.099858761,0.009971772,0.099858761,3.7967021,1.6924124,2.8642597,1.6924124,1.7271134,-0.3771764,0.14226204,0.3771764,1.8178589,-0.28643084,0.082042627,0.28643084,1.7862602,-0.31802952,0.10114278,0.31802952,1.8523844,-0.25190532,0.063456289,0.25190532,1.8821213,-0.22216845,0.049358819,0.22216845,4.3468428,2.242553,5.0290442,2.242553,1.4158565,-0.68843329,0.4739404,0.68843329,-2.5842259,2.4896462,0.052568913,-0.14714861,-1.7397022,1.6451225,0.32988656,-0.42446625,0.23914099,-0.33372068,0.27073967,-0.36531937,0.20461547,-0.29919517,0.1748786,-0.26945829,2.6367948,2.4370773,0.84452367,4.2293482,2.9141126,2.1597595,2.8233669,2.2505052,2.8549657,2.2189064,2.7888412,2.2850308,2.7591045,2.3147676,-1.7922711,1.5925536,0.27731764,-0.47703516,0.18657207,-0.3862896,0.21817076,-0.41788828,0.15204656,-0.35176408,0.12230968,-0.32202721,2.0695887,1.315236,1.9788432,1.4059815,2.0104418,1.3743829,1.9443177,1.4405071,1.9145808,1.4702439,-0.090745568,-0.66360724,-0.059146881,-0.69520593,-0.12527108,-0.62908173,-0.15500796,-0.59934485,0.031598687,-0.60446036,-0.034525514,-0.53833616,-0.06426239,-0.50859928,-0.066124201,-0.56993484,-0.095861077,-0.54019797,-0.029736876,-0.47407377,0.10465116,
1/18/04,1.6160001,Google Flu,1.8869563,CDC,-0.27095628,-0.14359435,18-Jan-04,2004w3,3,2.8912942,5.1405149,7.6279674,7.4809713,0.2627058,0.10948515,0.073417306,0.27095628,2.7240341,0.83707774,0.70069915,0.83707774,1.4646174,-0.42233896,0.17837019,0.42233896,2.6111131,0.72415674,0.52440298,0.72415674,1.2216619,-0.66529441,0.44261664,0.66529441,0.89523888,-0.99171746,0.98350352,0.99171746,1.7124197,-0.17453659,0.030463019,0.17453659,1.7378644,-0.14909196,0.022228412,0.14909196,1.7471209,-0.13983548,0.019553961,0.13983548,1.392274,-0.49468231,0.24471059,0.49468231,1.9175611,0.03060472,0.000936649,0.03060472,-1.108034,0.56612146,0.15138268,-0.69329524,-0.99511302,0.45320046,0.39433813,-0.93625069,0.72076118,-1.2626737,-0.096419692,-0.44549286,-0.12186432,-0.42004824,-0.1311208,-0.41079175,1.2594167,0.41473877,0.112921,1.5612345,1.5023721,0.17178333,1.8287952,-0.15463972,1.0116143,0.66254115,0.9861697,0.68798578,0.97691321,0.69724226,-1.1464957,0.30181777,0.24295545,-1.0876334,0.5693785,-1.4140564,-0.24780238,-0.59687555,-0.273247,-0.57143092,-0.28250349,-0.56217444,1.3894511,0.058862329,1.7158742,-0.26756072,0.89869332,0.54962015,0.8732487,0.57506478,0.86399221,0.58432126,0.32642305,-1.6570119,-0.49075782,-0.83983099,-0.51620245,-0.81438637,-0.52545893,-0.80512989,-0.81718087,-1.166254,-0.8426255,-1.1408094,-0.85188198,-1.1315529,-0.025444627,-0.32362854,-0.034701109,-0.31437206,-0.009256482,-0.28892744,0.17248061,
1/25/04,1.396,Google Flu,1.7765967,CDC,-0.38059664,-0.21422793,25-Jan-04,2004w4,4,2.1042898,2.8912942,5.1405149,7.6279674,-0.047289848,0.2627058,0.1448538,0.38059664,2.0532069,0.27661026,0.076513231,0.27661026,1.4547368,-0.32185984,0.10359375,0.32185984,2.7114973,0.93490064,0.87403923,0.93490064,2.3495374,0.57294071,0.32826105,0.57294071,2.073379,0.29678237,0.08807978,0.29678237,2.001307,0.22471035,0.050494738,0.22471035,2.0217783,0.24518168,0.060114056,0.24518168,2.0336878,0.25709116,0.066095866,0.25709116,0.96952689,-0.80706978,0.65136164,0.80706978,1.9616784,0.18508172,0.034255244,0.18508172,-0.65720689,-0.10398638,-0.058736801,-0.70245647,-1.3154973,0.554304,-0.95353734,0.19234407,-0.67737901,-0.083814263,-0.60530698,-0.15588629,-0.62577832,-0.13541496,-0.6376878,-0.12350547,0.59847009,-0.045249581,-0.65829039,1.2115109,-0.29633045,0.84955096,-0.020172119,0.57339263,0.05189991,0.5013206,0.031428576,0.52179193,0.019519091,0.53370142,-1.2567605,0.6130408,-0.89480054,0.25108087,-0.61864221,-0.025077462,-0.54657018,-0.097149491,-0.56704152,-0.076678157,-0.578951,-0.064768672,0.36195993,1.5078413,0.63811827,1.231683,0.7101903,1.159611,0.68971896,1.1800823,0.67780948,1.1919918,0.27615833,0.86972308,0.34823036,0.79765105,0.32775903,0.81812239,0.31584954,0.83003187,0.072072029,0.52149272,0.051600695,0.54196405,0.03969121,0.55387354,-0.020471334,0.46989202,-0.032380819,0.48180151,-0.011909485,0.50227284,0.89341086,
2/1/04,1.227,Google Flu,1.4600062,CDC,-0.23300624,-0.15959263,1-Feb-04,2004w5,5,1.8869563,2.1042898,2.8912942,5.1405149,-0.27095628,-0.047289848,0.054291908,0.23300624,1.8679563,0.40795004,0.16642323,0.40795004,1.4374353,-0.022570968,0.000509449,0.022570968,2.8584375,1.3984313,1.9556102,1.3984313,2.5763931,1.1163869,1.2463197,1.1163869,2.5290995,1.0690932,1.1429603,1.0690932,1.9737321,0.51372588,0.26391429,0.51372588,1.9962301,0.53622389,0.28753605,0.53622389,1.9929631,0.53295684,0.28404298,0.53295684,2.364022,0.90401578,0.81724453,0.90401578,1.9684561,0.50844991,0.25852132,0.50844991,-0.64095628,0.1749438,-0.21043527,-0.25557721,-1.6314375,1.1654251,-1.3493931,0.88338065,-1.3020995,0.83608699,-0.74673212,0.28071964,-0.76923013,0.30321765,-0.76596308,0.2999506,0.43052101,0.38537908,-0.99048126,1.8063813,-0.70843685,1.5243369,-0.66114318,1.4770433,-0.10577583,0.92167592,-0.12827384,0.94417393,-0.12500679,0.94090688,-1.4210023,1.3758603,-1.1389579,1.0938159,-1.0916642,1.0465223,-0.53629684,0.49115491,-0.55879486,0.51365292,-0.55552781,0.51038587,0.28204441,2.5148182,0.32933807,2.4675245,0.88470542,1.9121572,0.86220741,1.9346552,0.86547446,1.9313881,0.047293663,2.1854801,0.60266101,1.6301128,0.580163,1.6526108,0.58343005,1.6493437,0.55536735,1.5828191,0.53286934,1.6053171,0.53613639,1.6020501,-0.022498012,1.0499498,-0.019230962,1.0466827,0.00326705,1.0691807,0.97093022,
2/8/04,1.186,Google Flu,1.3778695,CDC,-0.1918695,-0.13925084,8-Feb-04,2004w6,6,1.7765967,1.8869563,2.1042898,2.8912942,-0.38059664,-0.27095628,0.036813904,0.1918695,1.7738879,0.39601839,0.15683056,0.39601839,1.4704136,0.092544079,0.008564406,0.092544079,2.7802591,1.4023896,1.9666967,1.4023896,2.3642402,0.98637068,0.97292715,0.98637068,2.3562524,0.97838295,0.95723319,0.97838295,1.8336719,0.45580244,0.20775586,0.45580244,1.8529488,0.4750793,0.22570033,0.4750793,1.8454658,0.46759629,0.21864629,0.46759629,2.9179661,1.5400966,2.3718977,1.5400966,1.8635781,0.48570859,0.23591284,0.48570859,-0.58788788,0.20414889,-0.28441358,-0.099325418,-1.5942591,1.2105201,-1.1782402,0.79450119,-1.1702524,0.78651345,-0.64767194,0.26393294,-0.6669488,0.2832098,-0.65946579,0.2757268,0.30347431,0.48856246,-1.0063713,1.798408,-0.5903523,1.3823891,-0.58236456,1.3744013,-0.059784055,0.85182083,-0.079060912,0.87109768,-0.071577907,0.86361468,-1.3098456,1.4949337,-0.8938266,1.0789148,-0.88583887,1.070927,-0.36325836,0.54834652,-0.38253522,0.56762338,-0.37505221,0.56014037,0.41601896,2.3887603,0.4240067,2.3807726,0.9465872,1.8581921,0.92731035,1.8774689,0.93479335,1.8699859,0.007987738,1.9647536,0.53056824,1.4421731,0.51129138,1.46145,0.51877439,1.453967,0.5225805,1.4341854,0.50330365,1.4534622,0.51078665,1.4459792,-0.019276857,0.93088174,-0.011793852,0.92339873,0.007483006,0.94267559,0.96511626,
2/15/04,1.1619999,Google Flu,1.3053234,CDC,-0.14332342,-0.10979917,15-Feb-04,2004w7,7,1.4600062,1.7765967,1.8869563,2.1042898,-0.23300624,-0.38059664,0.020541603,0.14332342,1.5040324,0.19870901,0.039485272,0.19870901,1.3475553,0.042231917,0.001783535,0.042231917,2.4415667,1.1362433,1.2910489,1.1362433,1.9067686,0.6014452,0.36173633,0.6014452,1.8903959,0.58507252,0.34230986,0.58507252,1.710737,0.40541363,0.16436021,0.40541363,1.7162796,0.41095626,0.16888505,0.41095626,1.7024916,0.39716828,0.15774263,0.39716828,2.7335179,1.4281945,2.0397396,1.4281945,1.9062951,0.6009717,0.36116698,0.6009717,-0.34203243,0.05538559,-0.18555534,-0.1010915,-1.2795668,0.99291992,-0.74476862,0.45812178,-0.72839594,0.4417491,-0.54873705,0.26209021,-0.55427969,0.26763284,-0.5404917,0.25384486,0.15647709,0.24094093,-0.93753433,1.3349524,-0.40273619,0.80015421,-0.38636351,0.78378153,-0.20670462,0.60412264,-0.21224725,0.60966527,-0.19845927,0.59587729,-1.0940114,1.1784753,-0.55921328,0.64367712,-0.5428406,0.62730443,-0.36318171,0.44764555,-0.36872435,0.45318818,-0.35493636,0.4394002,0.53479815,1.7376885,0.55117083,1.7213159,0.73082972,1.541657,0.72528708,1.5471996,0.73907506,1.5334116,0.016372681,1.1865177,0.19603157,1.0068588,0.19048893,1.0124015,0.20427692,0.99861348,0.17965889,0.99048615,0.17411625,0.99602878,0.18790424,0.9822408,-0.005542636,0.81636989,0.008245349,0.80258191,0.013787985,0.80812454,0.94379842,
2/22/04,1.118,Google Flu,1.0869111,CDC,0.031088948,0.028603029,22-Feb-04,2004w8,8,1.3778695,1.4600062,1.7765967,1.8869563,-0.1918695,-0.23300624,0.000966523,0.031088948,1.4340206,0.34710956,0.12048505,0.34710956,1.2763435,0.18943238,0.035884626,0.18943238,1.7217606,0.63484955,0.40303394,0.63484955,1.4609921,0.37408102,0.13993661,0.37408102,1.3942677,0.3073566,0.09446808,0.3073566,1.3417931,0.25488198,0.064964823,0.25488198,1.3347211,0.24781001,0.061409798,0.24781001,1.3299935,0.2430824,0.059089053,0.2430824,1.7501122,0.66320109,0.4398357,0.66320109,1.4018999,0.31498885,0.099217974,0.31498885,-0.31602061,0.3781985,-0.15834343,0.22052133,-0.6037606,0.6659385,-0.34299207,0.40516996,-0.27626765,0.33844554,-0.22379303,0.28597093,-0.21672106,0.27889895,-0.21199346,0.27417135,0.15767717,0.53654194,-0.28773999,0.9819591,-0.026971459,0.72119057,0.03975296,0.65446615,0.092227578,0.60199153,0.09929955,0.59491956,0.10402715,0.59019196,-0.44541717,0.82428193,-0.18464863,0.5635134,-0.11792421,0.49678898,-0.065449595,0.44431436,-0.058377624,0.43724239,-0.053650022,0.43251479,0.26076853,1.0089306,0.32749295,0.94220614,0.37996757,0.88973153,0.38703954,0.88265955,0.39176714,0.87793195,0.06672442,0.68143761,0.11919904,0.62896299,0.12627101,0.62189102,0.13099861,0.61716342,0.052474618,0.56223857,0.05954659,0.5551666,0.064274192,0.550439,0.007071972,0.50269198,0.011799574,0.49796438,0.004727602,0.49089241,0.88178295,
2/29/04,0.98900002,Google Flu,0.99188775,CDC,-0.002887726,-0.002911344,29-Feb-04,2004w9,9,1.3053234,1.3778695,1.4600062,1.7765967,-0.14332342,-0.1918695,8.34E-06,0.002887726,1.3721837,0.38029593,0.14462499,0.38029593,1.1159371,0.12404937,0.015388245,0.12404937,1.028224,0.036336243,0.001320323,0.036336243,0.88043875,-0.111449,0.012420881,0.111449,0.86814398,-0.12374377,0.015312521,0.12374377,1.002584,0.010696232,0.000114409,0.010696232,0.98201555,-0.009872198,9.74603E-05,0.009872198,0.97099203,-0.02089572,0.000436631,0.02089572,1.2819374,0.29004961,0.084128775,0.29004961,1.1619457,0.17005795,0.028919708,0.17005795,-0.38318366,0.37740821,-0.12693709,0.12116164,-0.039223969,0.033448517,0.10856128,-0.11433673,0.12085605,-0.1266315,-0.013583958,0.007808507,0.006984472,-0.012759924,0.018007994,-0.023783445,0.25624657,0.5043453,0.34395969,0.41663218,0.49174494,0.26884693,0.5040397,0.25655216,0.3695997,0.39099216,0.39016813,0.37042373,0.40119165,0.35940021,0.087713122,0.16038561,0.23549837,0.012600362,0.24779314,0.000305593,0.11335313,0.1347456,0.13392156,0.11417717,0.14494509,0.10315365,0.14778525,-0.07511276,0.16008002,-0.087407529,0.025640011,0.047032475,0.046208441,0.026464045,0.057231963,0.015440524,0.012294769,-0.23519278,-0.12214524,-0.10075277,-0.10157681,-0.1213212,-0.090553284,-0.13234472,-0.13444,-0.11304754,-0.11387157,-0.13361597,-0.10284805,-0.14463949,0.02056843,0.000824034,0.031591952,-0.010199487,0.011023521,-0.030767918,0.40503877,
3/7/04,0.91900003,Google Flu,1.0276532,CDC,-0.10865319,-0.10572943,7-Mar-04,2004w10,10,1.0869111,1.3053234,1.3778695,1.4600062,0.031088948,-0.14332342,0.011805515,0.10865319,1.1860133,0.15836012,0.025077928,0.15836012,0.92949498,-0.09815824,0.009635041,0.09815824,0.88787419,-0.13977903,0.019538177,0.13977903,1.1300135,0.10236025,0.01047762,0.10236025,1.1003462,0.07269299,0.005284271,0.07269299,1.1166415,0.088988304,0.007918919,0.088988304,1.0915549,0.063901663,0.004083423,0.063901663,1.0910089,0.063355684,0.004013943,0.063355684,1.0152051,-0.012448072,0.000154955,0.012448072,1.0719826,0.044329405,0.001965096,0.044329405,-0.26701331,0.049706936,-0.010494947,-0.20681143,0.031125844,-0.24843222,-0.21101344,-0.006292939,-0.18134618,-0.035960197,-0.19764149,-0.019664884,-0.17255485,-0.044751525,-0.17200887,-0.045297503,0.25651836,0.060201883,0.29813915,0.018581092,0.055999875,0.26072037,0.085667133,0.23105311,0.069371819,0.24734843,0.094458461,0.22226179,0.095004439,0.22171581,0.041620791,-0.23793727,-0.20051849,0.004202008,-0.17085123,-0.02546525,-0.18714654,-0.009169936,-0.1620599,-0.034256577,-0.16151392,-0.034802556,-0.24213928,-0.037418783,-0.21247202,-0.067086041,-0.22876734,-0.050790727,-0.20368069,-0.075877368,-0.20313472,-0.076423347,0.029667258,0.17505324,0.013371944,0.19134855,0.038458586,0.16626191,0.039004564,0.16571593,-0.016295314,0.16168129,0.008791328,0.13659465,0.009337306,0.13604867,0.025086641,0.15288997,0.02563262,0.15234399,0.000545979,0.12725735,0.62403101,
3/14/04,0.84600002,Google Flu,1.057896,CDC,-0.211896,-0.20029946,14-Mar-04,2004w11,11,0.99188775,1.0869111,1.3053234,1.3778695,-0.002887726,0.031088948,0.044899914,0.211896,1.1050173,0.047121286,0.002220416,0.047121286,0.87997311,-0.1779229,0.03165656,0.1779229,0.76177317,-0.29612285,0.087688744,0.29612285,1.1421648,0.084268808,0.007101232,0.084268808,1.1823425,0.12444651,0.015486934,0.12444651,1.1194044,0.061508417,0.003783285,0.061508417,1.094062,0.036165953,0.001307976,0.036165953,1.0913818,0.03348577,0.001121297,0.03348577,1.1336915,0.075795531,0.005744963,0.075795531,1.0366235,-0.02127254,0.000452521,0.02127254,-0.25901729,-0.16477472,-0.033973098,-0.38981891,0.084226847,-0.50801885,-0.29616481,-0.12762719,-0.33634251,-0.087449491,-0.27340442,-0.15038759,-0.24806195,-0.17573005,-0.24538177,-0.17841023,0.22504419,-0.13080162,0.34324414,-0.24900156,-0.037147522,0.13139009,-0.077325225,0.1715678,-0.014387131,0.1086297,0.010955334,0.083287239,0.013635516,0.080607057,0.11819994,-0.47404575,-0.26219171,-0.093654096,-0.30236942,-0.053476393,-0.23943132,-0.11641449,-0.21408886,-0.14175695,-0.21140867,-0.14443713,-0.38039166,-0.21185404,-0.42056936,-0.17167634,-0.35763127,-0.23461443,-0.3322888,-0.2599569,-0.32960862,-0.26263708,-0.040177703,0.20871532,0.022760391,0.14577723,0.048102856,0.12043476,0.050783038,0.11775458,0.062938094,0.18595493,0.088280559,0.16061246,0.090960741,0.15793228,0.025342464,0.09767437,0.028022647,0.094994187,0.002680183,0.069651723,0.54844964,
3/21/04,0.88300002,Google Flu,0.849361,CDC,0.033639014,0.039605085,21-Mar-04,2004w12,12,1.0276532,0.99188775,1.0869111,1.3053234,-0.10865319,-0.002887726,0.001131583,0.033639014,1.1355032,0.28614217,0.081877343,0.28614217,0.98763484,0.13827384,0.019119654,0.13827384,0.67723405,-0.17212695,0.029627686,0.17212695,1.0128402,0.16347915,0.026725432,0.16347915,1.085709,0.23634797,0.055860363,0.23634797,1.0825754,0.23321444,0.054388974,0.23321444,1.0579954,0.20863444,0.04352833,0.20863444,1.052173,0.20281202,0.041132715,0.20281202,1.2804812,0.43112022,0.18586464,0.43112022,1.0415133,0.19215232,0.036922514,0.19215232,-0.25250316,0.31978118,-0.10463482,0.17191285,0.20576596,-0.13848794,-0.12984014,0.19711816,-0.20270896,0.26998699,-0.19957542,0.26685345,-0.17499542,0.24227345,-0.169173,0.23645103,0.14786834,0.42441601,0.45826912,0.11401522,0.12266302,0.44962132,0.049794197,0.52249014,0.052927732,0.51935661,0.077507734,0.49477661,0.083330154,0.48895419,0.31040078,-0.033853114,-0.025205314,0.30175298,-0.098074138,0.37462181,-0.094940603,0.37148827,-0.070360601,0.34690827,-0.064538181,0.34108585,-0.3356061,-0.0086478,-0.40847492,0.064221025,-0.40534139,0.061087489,-0.38076138,0.036507487,-0.37493896,0.030685067,-0.072868824,0.39982712,-0.069735289,0.39669359,-0.045155287,0.37211359,-0.039332867,0.36629117,0.003133535,0.46956241,0.027713537,0.44498241,0.033535957,0.43915999,0.024580002,0.44184887,0.030402422,0.43602645,0.00582242,0.41144645,0.83333331,
